id_cliente,data_transação,categoria_produto,idade,genero,preco,quantidade
6fe1e7a9-5f52-4f84-a8f0-c48d001914ea,13/05/2024,Roupas,30,Feminino,282.01,1
e60507ce-4167-4e7f-b2ab-016251589351,22/03/2024,Livros,45,Masculino,7.75,1
e44182ee-d11c-4116-a650-fb013d762e1e,06/01/2024,Alimentos,44,Feminino,34.8,4
1c552793-4ca6-428a-8894-32e8192ea3f3,21/01/2024,Roupas,68,Feminino,103.64,1
a32c0143-dba3-4e91-ae45-ee98260f2a6f,23/01/2024,Roupas,69,Feminino,146.41,2
962a42d1-5da4-4af9-aa98-086e1957340f,19/01/2024,Roupas,34,Feminino,168.71,4
dc5433ec-dcdc-4b62-b409-0f5bf4b9acf4,07/05/2024,Alimentos,55,Feminino,23.38,1
b1ba7517-69a8-401b-8396-a82cf2789940,29/02/2024,Roupas,53,Masculino,234.57,4
ae512475-1ba0-4c5f-8e92-ba8b5099b05c,14/03/2024,Casa & Cozinha,18,Masculino,1409.92,1
8186678d-8251-4a5d-bb85-285f7b9aafac,02/04/2024,Roupas,35,Masculino,35.06,2
cfd99f51-7989-4509-96b0-0b3a7470c7e3,12/04/2024,Livros,68,Feminino,161.05,2
23864b07-e574-4879-9b7b-deac5581308b,05/01/2024,Alimentos,26,Feminino,10.79,9
077a74fa-3c1b-45e3-8af2-c387e050ff4d,19/04/2024,Eletrônicos,30,Feminino,861.25,2
fc0e7aaf-c7bd-4ab2-9691-e5e2cbaa7f77,01/01/2024,Alimentos,57,Feminino,48.01,1
e19c08a7-62f2-47b6-8887-520b7123f69c,06/05/2024,Eletrônicos,62,Feminino,2701.84,2
a3a6e178-9411-4b21-b3b9-206006d9738a,29/01/2024,Roupas,32,Masculino,54.25,4
068ea2c2-e320-431e-b73a-cb89da0542dc,12/04/2024,Eletrônicos,60,Feminino,3064.81,2
35c50d62-44b4-45cc-8d18-7e8bfc5b6ee7,07/01/2024,Casa & Cozinha,61,Feminino,542.21,1
871c9f52-fd5f-4d80-ac1d-29f19e5f3dcd,15/03/2024,Eletrônicos,63,Masculino,2589.39,1
41c4092b-c08f-496d-a264-083854859c38,08/05/2024,Eletrônicos,21,Masculino,3310.97,2
f432f44f-7a8e-44de-82ad-6a5f81355e21,12/05/2024,Livros,50,Feminino,174.51,1
f97a8b7e-b754-4736-907c-719d9be70f25,20/04/2024,Casa & Cozinha,41,Masculino,204.01,1
7ce9b4c3-ebe2-4a1c-832b-0400e279c299,27/04/2024,Eletrônicos,53,Masculino,1463.63,1
f1bf499f-ab66-4c74-8023-b4881217eb75,15/02/2024,Eletrônicos,68,Feminino,933.22,2
5b796fd8-ad69-4aa5-9b2f-4416e1701494,08/03/2024,Roupas,58,Feminino,38.16,1
4a34af01-48d0-4cce-85af-5125e389eb53,27/02/2024,Alimentos,27,Masculino,47.56,7
f5e1d11a-37be-4f0d-9208-c56ef512e9f2,01/05/2024,Alimentos,53,Masculino,47.12,6
12009630-7681-4e33-9cb4-9ff88fcf3864,10/02/2024,Roupas,37,Masculino,227.3,4
1940db22-b678-4da1-8399-c0b014aed595,17/02/2024,Eletrônicos,58,Masculino,3393.78,2
664847e2-2b24-47f3-902c-47c900cfd3e2,01/05/2024,Eletrônicos,62,Feminino,4315.87,2
4d95196a-1ca1-4692-bac8-e6ef060087b7,07/05/2024,Livros,61,Masculino,16.39,2
26ded35e-aaa1-4bf5-9553-d45e2f041db8,27/04/2024,Alimentos,28,Masculino,10.38,8
dd8f2189-c38a-4618-9005-3bddb7641760,10/04/2024,Roupas,29,Masculino,101.96,1
20017463-8f5a-4c02-9660-06b858e49a72,13/01/2024,Livros,35,Feminino,167.34,2
d8c042fc-d4bd-459c-8287-8778c7564c85,07/02/2024,Eletrônicos,47,Masculino,2625.05,2
58a643b5-4219-4ebe-bf77-1660a7b6c310,11/04/2024,Livros,61,Feminino,103.2,1
a2cf3a7a-7dd3-4f0b-977d-d9d4b2960253,27/02/2024,Eletrônicos,65,Feminino,1531.69,1
99d20a5f-7178-440b-bb1b-6d29f52b6aba,07/05/2024,Livros,54,Masculino,131.44,1
2aa822bf-6603-4114-b255-4f4406f39ee1,09/01/2024,Eletrônicos,37,Masculino,4495.29,1
9e43677d-64c3-4911-ab33-e61602e7368d,14/03/2024,Livros,42,Masculino,69.26,1
52277ebf-237a-494e-a617-13f75a6a0060,11/04/2024,Eletrônicos,29,Feminino,3286.34,2
bc06c980-49d0-4349-bb46-e76be4044f12,17/02/2024,Roupas,38,Feminino,106.27,3
443e8715-93cf-4498-a6bd-36418a934559,16/01/2024,Livros,42,Masculino,159.58,2
e7d8aca2-518f-4220-9cf0-7c3aebe5893f,01/03/2024,Livros,28,Masculino,97.62,2
e10182fe-6dac-43d0-8d8e-1375ccc0d02c,01/01/2024,Alimentos,26,Masculino,20.28,3
5f2a5d86-f4c0-4b00-86ab-bdf9c998cc63,02/04/2024,Livros,67,Masculino,86.91,1
6567768c-a544-46d4-993f-2794bbab6f92,08/01/2024,Roupas,42,Feminino,36.46,2
d4813320-f3f5-4547-936c-111f1a5757a1,27/03/2024,Roupas,52,Feminino,261.17,2
31614564-a1b9-405b-a170-620cb19bd62a,17/04/2024,Alimentos,69,Feminino,48.11,7
16da685a-e189-4a69-ab2c-11e3cff482f1,22/02/2024,Eletrônicos,49,Masculino,2648.36,1
1388bdb0-ffd9-4997-ac63-f572a38fdde4,31/01/2024,Roupas,66,Feminino,74.19,3
8e03ca45-406c-498a-9510-b3ec97914943,08/04/2024,Casa & Cozinha,31,Masculino,1064.05,1
ec8ed4f0-ecbb-4ebd-8b3a-56edbbc0a224,03/04/2024,Casa & Cozinha,18,Masculino,788.1,1
b6190364-2f02-48ac-a8b0-4d28be504817,30/04/2024,Eletrônicos,34,Feminino,1635.35,2
c50935ed-cd26-495d-b42a-1ba20a1dc3f4,08/05/2024,Eletrônicos,42,Feminino,672.95,2
7ddf74a8-c199-4ba9-bc85-f45524e2c021,25/01/2024,Alimentos,25,Feminino,45.04,8
2b83afde-6f0c-4df7-8fe8-aaec9509f74a,01/02/2024,Alimentos,22,Masculino,40.85,8
ae9ba8b0-9b30-48cc-80ab-95894e89683c,09/05/2024,Livros,22,Feminino,166.66,2
ed77afb1-6839-4514-a561-45a5eb9d21e9,22/02/2024,Casa & Cozinha,58,Feminino,771.79,1
d759dbb4-0cb7-418b-8acd-db4fdeaa9f79,21/02/2024,Casa & Cozinha,52,Feminino,1179.23,1
3575ba7f-01b6-4122-81d2-f58bb006b175,07/05/2024,Casa & Cozinha,36,Feminino,955.59,1
8446f22a-2f66-4c2c-ad9d-4a63f9a8c5ed,07/01/2024,Eletrônicos,40,Masculino,2186.49,1
20a7370c-3da7-4782-a39b-ccd3bdecf233,26/01/2024,Roupas,26,Masculino,254.4,4
b37ee329-b6ad-4e21-beae-7643d1a795e7,08/01/2024,Casa & Cozinha,47,Feminino,1498.38,1
a76494d7-6800-4abb-9494-41c454625626,21/04/2024,Alimentos,67,Masculino,45.47,6
d40d23ba-6b38-41ba-90de-7828f61a8e3a,31/01/2024,Eletrônicos,33,Feminino,3992.86,2
5e60d18f-0836-418c-9e11-600b874f9ad9,30/01/2024,Roupas,50,Feminino,226.78,3
37effb71-22f2-43e6-91d8-e63bd86bc671,20/04/2024,Casa & Cozinha,19,Feminino,1045.32,1
c7adfa19-98ad-4811-8c11-209839a6de80,23/01/2024,Eletrônicos,31,Feminino,4341.28,2
2e86cb0d-ec36-4575-ac10-cb6eca214225,19/02/2024,Casa & Cozinha,63,Feminino,841.01,1
3bb4297a-6dff-47fb-898b-fafa93099f58,15/01/2024,Eletrônicos,18,Masculino,1317.78,2
fdc791bb-a458-4936-b618-a48fd45aa6ca,04/03/2024,Casa & Cozinha,43,Masculino,1198.46,1
e86f5f87-4464-4772-bc77-127b069fcf04,13/05/2024,Casa & Cozinha,42,Feminino,1395.36,1
18739c8b-0f2b-4f77-8bba-2bd7489a7812,16/02/2024,Roupas,33,Feminino,108.99,1
648eee60-466c-42ff-9fdb-8ced9801982e,13/03/2024,Roupas,32,Feminino,237.07,1
358db15d-c02d-4256-bacd-e6a9fa202aa6,01/03/2024,Alimentos,43,Feminino,17.32,4
3f98344d-6d8d-4954-b30d-d61df015abaf,11/01/2024,Eletrônicos,64,Feminino,4741.7,1
65535eb3-ba11-4d27-88af-ea1a7abc0d72,25/01/2024,Roupas,61,Feminino,208.2,4
76680430-8aa7-467e-a9cf-aced3ed687b6,21/04/2024,Eletrônicos,33,Feminino,3061.74,2
72e32c33-c86f-4a86-8f77-4e1d5b1aef14,27/02/2024,Alimentos,31,Masculino,40.09,9
8620b577-a4c5-4db8-9e94-9bce252bf867,02/05/2024,Roupas,46,Feminino,245.84,2
b59960ae-2fb8-4947-b34a-ce80ad8a0081,03/05/2024,Roupas,41,Masculino,268.79,3
a015cc2b-85d3-4b31-98d2-930c719bfad7,08/01/2024,Eletrônicos,64,Feminino,4555.04,2
3dbb9df6-ce70-4c00-8f37-e6eb1837647d,31/01/2024,Roupas,32,Masculino,25.28,4
91dc5c41-5e9c-4e88-979e-cc5f4ab99a20,05/03/2024,Alimentos,36,Masculino,10.53,5
2544073b-c672-412c-bdfd-d4cc3a345a1a,21/02/2024,Alimentos,25,Feminino,42.17,2
38848d77-f536-4b3e-9ae9-a7ee70a38d04,17/01/2024,Livros,51,Masculino,189.48,1
b21856f9-66a0-4ff7-a858-006fddef83e3,21/04/2024,Roupas,19,Masculino,99.22,2
aced0597-a7c6-47c9-a81f-1da8d1377752,20/04/2024,Eletrônicos,44,Feminino,538.71,1
f8d017f6-40b4-4941-8855-b0e9378cae8b,02/04/2024,Alimentos,27,Feminino,19.52,3
417612eb-b1ac-45ac-85e9-944c892bbc48,01/01/2024,Casa & Cozinha,52,Feminino,697.72,1
7994d9ad-138e-43ca-974e-41b55caa01ca,16/03/2024,Alimentos,40,Feminino,39.25,6
738c38ed-8b8a-4aa7-9230-0733421f54fb,23/01/2024,Livros,66,Feminino,14.28,1
cc3361ae-66dd-40c5-83b5-5d39251898fd,22/02/2024,Livros,25,Masculino,46.46,2
f0dee9d4-db17-4e98-8be1-d42954ab7e6f,16/01/2024,Livros,45,Feminino,179.32,2
e48d491f-d517-4e2b-bfb8-fa8d8b822059,25/01/2024,Casa & Cozinha,40,Masculino,401.27,1
3908c607-e625-4727-8e98-04d8e71e5474,04/01/2024,Livros,21,Masculino,153.05,2
350786b9-d7c5-4381-8b3c-679c74980a05,19/01/2024,Roupas,31,Feminino,114.78,4
65cf0a37-9fbb-442c-99be-90c22b6fcebe,07/05/2024,Alimentos,70,Feminino,34.82,7
3460ebea-1b98-4d7e-ba15-9b651fbcab33,01/01/2024,Roupas,59,Masculino,31.42,1
fda5a41b-0312-4c65-a1e9-65157df7c68c,20/02/2024,Roupas,46,Feminino,93.1,1
2fcddbf1-6281-4219-90bf-b8ecc1474b25,02/03/2024,Alimentos,18,Masculino,24.12,4
f937b5b1-ff0a-4124-9f90-2b244ce0e68f,05/03/2024,Livros,21,Masculino,172.16,2
b35e38dc-47ba-47c7-9291-9b9881006564,17/04/2024,Eletrônicos,49,Feminino,3035.73,2
b99243c8-e020-4df6-b9e0-3aeb428e7e05,09/01/2024,Casa & Cozinha,50,Feminino,258.79,1
9c0406ab-62b3-4670-bc61-42a82a977c23,28/01/2024,Casa & Cozinha,66,Feminino,1242.43,1
d244642a-44a9-4e08-84d0-0736ff92f92f,19/03/2024,Alimentos,43,Feminino,7.45,6
e1a8e066-1545-499a-912d-4a25a77ca8df,31/01/2024,Roupas,34,Feminino,280.97,1
4cad64fa-c599-4468-b93d-eedd645f7468,04/04/2024,Roupas,56,Feminino,71.4,2
da99daf0-8cf6-4e4e-bed7-b7eb8316565d,17/01/2024,Livros,40,Masculino,100.15,1
775d2376-f4ea-4d72-be2c-eb9887816df3,26/02/2024,Livros,49,Feminino,19.09,1
2513d746-f1bd-48cc-b022-f6776010d4ab,09/04/2024,Livros,69,Feminino,114.53,2
3f86fe08-cdde-4248-a211-6d0c9562d65c,20/04/2024,Livros,32,Masculino,101.96,1
828c98b8-b066-4b56-a6c1-c1c225333fdf,12/04/2024,Casa & Cozinha,30,Masculino,733.32,1
1094e7a9-799b-435e-9936-93d7eb17c13a,18/03/2024,Alimentos,19,Masculino,6.6,9
20017e9c-e16a-4351-bc02-5027bdd72f72,09/01/2024,Alimentos,36,Masculino,44.55,3
69d01a4a-e021-43a0-ae68-63c5badd3ff0,04/03/2024,Casa & Cozinha,41,Feminino,1243.43,1
7b3e1299-3408-4713-a69f-7d726eb3a76d,11/02/2024,Eletrônicos,62,Feminino,3348.64,1
4c749eca-87ca-4b1e-a138-b6162e62f6cf,20/04/2024,Casa & Cozinha,41,Feminino,943.9,1
423d50b1-16cb-452b-9666-66fab20136b9,29/03/2024,Livros,28,Masculino,140.51,1
5c7e117f-72b1-4958-b75e-f358b4448ea0,10/05/2024,Livros,39,Feminino,33.08,2
d90b3b3e-afa0-48cd-8127-13be72801f0b,11/05/2024,Roupas,32,Feminino,280.47,2
9a80cd94-f77f-4ba8-8913-f6572a53e2d0,21/03/2024,Casa & Cozinha,27,Masculino,570.08,1
6c36475e-916c-42ed-b899-58de72fab890,12/03/2024,Alimentos,58,Masculino,34.54,1
7b75e7d2-44d6-40c8-a623-b6744a955894,10/02/2024,Alimentos,44,Masculino,32.3,1
d9ee4903-7134-4b48-998e-c1f050d5dc73,03/01/2024,Eletrônicos,26,Feminino,3364.76,2
c478aaca-e446-4842-b2aa-1fc03777584c,04/02/2024,Livros,69,Feminino,176.4,2
f80ac06f-7afc-4af9-a9ef-1df7e42ead72,02/05/2024,Roupas,45,Masculino,95.81,2
d02fa84b-c625-40b1-8d9d-bbf6f30e3009,02/05/2024,Eletrônicos,18,Feminino,3870.27,1
eb08d343-e050-4b1b-bd7c-7d2bdde01b33,08/01/2024,Casa & Cozinha,34,Feminino,977.91,1
96e7d44e-d0eb-4cfb-952b-b914e874e52e,15/01/2024,Alimentos,48,Masculino,8.42,6
47bed6c4-469b-4d78-a936-b5291f70424d,25/01/2024,Casa & Cozinha,61,Feminino,738.4,1
8e3b4f02-58ca-4782-b3c9-0e931d0fdc43,14/04/2024,Livros,27,Masculino,168.4,2
9cdafe88-7ffc-4e08-81f0-bc2c7fca13b3,20/04/2024,Alimentos,54,Feminino,19.19,5
584f82f4-b87a-45df-acf5-264cb5e331a3,11/01/2024,Casa & Cozinha,46,Masculino,826.94,1
77081aaf-76c9-4128-baff-9e8085015fd4,06/02/2024,Casa & Cozinha,35,Feminino,835.23,1
1af8db16-ddab-49da-bf05-58b007ab3924,19/04/2024,Alimentos,64,Masculino,32.81,6
13e4e59e-72e4-4273-bae0-a4dd9f8ce317,18/03/2024,Livros,55,Masculino,177.38,1
9fb3e7ee-589e-4165-99e4-0c2e95c29112,18/03/2024,Eletrônicos,56,Masculino,1280.93,1
3e7923f3-96e2-4d0b-896c-dd567d99e525,16/01/2024,Eletrônicos,66,Masculino,2770.78,1
7145787f-4789-4884-8569-a2083a6c276b,05/01/2024,Roupas,23,Feminino,133.04,2
d97f5a80-5863-44db-8572-c1eca8f4e4d3,25/01/2024,Alimentos,57,Masculino,18.32,3
663da9b5-6e1c-4a3b-955b-5481370dd2d5,01/04/2024,Livros,29,Feminino,184.32,1
1175c569-0878-4213-b9ec-f79f76fd4b98,11/03/2024,Roupas,70,Feminino,12.37,2
ee4173d3-92a9-46de-9a81-ce8ed020e196,05/01/2024,Alimentos,31,Masculino,10.49,5
17c9d624-e714-43c3-96c5-1b030075fdfd,19/02/2024,Roupas,61,Masculino,222.67,4
c650897b-8782-47f0-92cf-eb869c16acd2,28/01/2024,Eletrônicos,27,Masculino,1685.49,1
7bb4f4fb-5834-47ea-af82-b573384e663e,29/04/2024,Roupas,37,Feminino,219.72,1
23f8dcbb-e2e6-4834-9ab1-f1b8b78d9a49,07/05/2024,Alimentos,32,Masculino,42.45,1
8fa11c64-7cf7-4094-8bb2-bb86b13d9024,12/04/2024,Alimentos,48,Feminino,16.46,7
ddf473e8-87e8-4b19-b6ce-37cc056b22ea,24/03/2024,Roupas,24,Masculino,65.66,1
58fecfb4-4f9b-419a-90d7-af23a399a6c9,23/03/2024,Alimentos,58,Masculino,11.54,1
69fd55b0-ec63-4be3-adaf-02f8932bf976,15/03/2024,Eletrônicos,27,Feminino,1400.4,2
9d79c6aa-2ddb-4ecd-bc4a-ed08014ab044,18/01/2024,Eletrônicos,27,Feminino,1702.33,2
29ac75c7-04f0-46e1-ac59-90184dd39841,17/02/2024,Alimentos,65,Masculino,44.09,1
fa1ef464-da7b-4720-b839-1d6dcd2b982f,08/02/2024,Eletrônicos,56,Feminino,3965.02,2
6322e37a-bc29-46d9-a59f-fad75173c2a4,21/04/2024,Alimentos,45,Feminino,5.08,4
6e24009c-49f4-47e8-bb42-74e20606ba0a,26/02/2024,Roupas,47,Feminino,263.49,3
807c3e3d-0525-447d-93ac-f5f38b1d3f47,24/03/2024,Livros,54,Masculino,20.37,1
98295e91-7a6c-44a4-a4b1-d7dbcdfb0698,20/02/2024,Casa & Cozinha,20,Masculino,1051.85,1
607e2e5d-19f2-46b3-aed5-05e02593049c,09/04/2024,Alimentos,67,Masculino,11.82,2
d1002be2-bddc-40ff-acd4-5c038d03c3fe,03/05/2024,Roupas,60,Feminino,28.06,4
23fbe95a-c495-4bfa-b46d-4de4dde61aec,06/04/2024,Casa & Cozinha,32,Masculino,1187.7,1
085c4daa-7217-4cc2-a37b-5e840406be6e,06/05/2024,Eletrônicos,38,Masculino,2602.41,2
3c726a46-d9a2-41d4-b74d-ccca7e97449c,14/04/2024,Livros,69,Feminino,121.82,1
63711efb-5c58-4f78-8c93-930ee8159901,17/04/2024,Alimentos,54,Feminino,24.14,1
5a2990ac-7436-4ec8-8658-4990c8f8a0ab,28/04/2024,Casa & Cozinha,29,Masculino,287.32,1
fb1ce584-73e0-4f63-97fe-996c186f0ab1,31/01/2024,Roupas,21,Feminino,224.49,2
2a9f4f64-f2a8-4473-82a4-0571b6b7f38f,10/02/2024,Casa & Cozinha,64,Masculino,1266.46,1
1e2df172-1bb7-499b-8d3f-fa9eb5208963,08/02/2024,Roupas,26,Masculino,22.01,4
5ff98d56-5ded-4249-b5f5-cd379c5a57f1,16/01/2024,Eletrônicos,56,Masculino,2190.73,2
fe4f65b3-d94e-401e-a2b8-33c49a9104f9,04/04/2024,Casa & Cozinha,59,Masculino,924.51,1
82db1000-f869-443f-b5bd-fe0f4be1ea75,27/04/2024,Alimentos,45,Masculino,32.23,3
3a5a2bfa-2066-4cee-9573-24c4f240fe20,29/03/2024,Casa & Cozinha,40,Masculino,951.6,1
631e455c-1c28-441f-ade5-308a337319bb,17/04/2024,Eletrônicos,62,Masculino,3618.23,1
59177f03-51d8-418c-b0d9-1eb40db5606c,25/03/2024,Casa & Cozinha,57,Masculino,1456.86,1
a097bf33-85ce-452c-b42b-35ed111fef5e,09/03/2024,Livros,61,Masculino,81.16,1
b0482633-e0fc-4986-bd61-af1d0e00874e,20/04/2024,Livros,39,Feminino,113.54,2
c3de534b-8171-449c-9ae0-a4ef21dd7c2c,02/05/2024,Alimentos,41,Masculino,36.46,5
3cef5838-7d6c-47de-86ca-089a2905e15b,25/03/2024,Alimentos,68,Masculino,31.66,1
db4dd97a-2cd9-4a66-8e12-dd4497b3cf3a,19/02/2024,Roupas,43,Feminino,122.16,4
56064f55-a574-4f94-8647-bed8bc251952,23/02/2024,Roupas,47,Feminino,190.98,1
967fb805-6464-48d0-87ac-a256a9142969,06/03/2024,Eletrônicos,50,Feminino,3425.5,1
502310e7-a1f3-43b9-a76a-c580d2689b93,17/04/2024,Livros,33,Feminino,119.07,1
b66a49b1-5fd4-4ba1-a485-e8b8f85eec30,28/03/2024,Livros,39,Masculino,45.0,1
e00aafdb-ae1d-44ff-9656-83f93e7c0b26,19/02/2024,Eletrônicos,66,Feminino,2776.92,1
0f753edb-4899-4f60-a7e3-6be378a8d079,02/05/2024,Alimentos,67,Masculino,44.8,7
8fe47774-de12-4347-9831-3e6a64edc029,25/02/2024,Livros,60,Feminino,174.38,1
12907c08-cd16-42d2-9c05-d96b5c0b4288,19/03/2024,Eletrônicos,35,Masculino,3878.55,1
bcff49d6-0b71-48a1-8847-e40256668321,01/01/2024,Eletrônicos,24,Masculino,3637.38,1
d93897e2-a393-4a3c-9ef6-5ad3583705f1,04/04/2024,Livros,67,Masculino,34.89,1
88b57642-2a2e-44eb-abef-a76f32e1c857,09/02/2024,Roupas,43,Masculino,143.24,1
ab0510be-d058-4f16-8fed-8a9e6cb4a89e,24/02/2024,Casa & Cozinha,25,Feminino,344.24,1
5eddbce4-f254-4aa1-96af-6f3887719e9a,28/04/2024,Alimentos,23,Feminino,41.78,8
71a3eb59-4faf-43c6-8042-c790ea69901e,29/01/2024,Casa & Cozinha,47,Feminino,578.36,1
dd58fae8-b1b4-4010-a27f-1f8d8abbfa14,16/01/2024,Livros,56,Masculino,154.54,1
6fb5f89d-3522-4cf7-abcb-3689ae3eb072,15/03/2024,Roupas,40,Feminino,246.23,2
88000250-62d6-4f9b-8444-5da95b9358a2,04/03/2024,Casa & Cozinha,49,Feminino,1360.24,1
65ae6e1e-f984-4d33-9164-de6fc3570e12,02/02/2024,Eletrônicos,39,Masculino,3892.24,2
4537a6ad-156b-4f83-a18c-c77716701048,21/01/2024,Alimentos,59,Feminino,30.41,7
a9cfa1af-bfaa-4e01-876f-bc025eeeebd4,20/01/2024,Eletrônicos,60,Feminino,3191.83,2
623419d1-a5d0-4058-9642-bdb5162a074d,26/04/2024,Casa & Cozinha,62,Masculino,616.76,1
c83f890b-d3cd-458f-8fad-976f62bef230,27/03/2024,Eletrônicos,26,Masculino,1296.48,2
caa763eb-6c10-40eb-b9a9-256ed440a9c7,29/01/2024,Livros,48,Feminino,30.47,1
14c97e57-831b-434e-91ef-b4c652248332,30/01/2024,Alimentos,24,Masculino,13.19,5
238cfa82-e2a9-4650-bfd5-7bf4b0ba63e7,12/01/2024,Roupas,26,Masculino,280.85,4
7b4757bb-df94-4509-8533-bd9595794b81,05/02/2024,Livros,30,Feminino,37.06,2
cff11bf0-c5f9-4500-9dc0-251b5fc98b90,17/04/2024,Eletrônicos,20,Feminino,3756.82,2
0ee4784d-f0f0-43d7-8d2a-b73f9b15724b,04/05/2024,Casa & Cozinha,52,Masculino,440.02,1
45b7e84b-2383-48de-827b-f0d345e67a68,23/02/2024,Casa & Cozinha,50,Masculino,1467.88,1
079b5f56-ae94-41c6-a768-29222570255b,26/02/2024,Eletrônicos,38,Feminino,2149.63,1
d29776c4-26bc-462c-a4c0-6f8394b3e3d1,13/05/2024,Alimentos,48,Masculino,23.55,8
185008a3-c63a-4472-bae8-311ee8a21040,21/02/2024,Eletrônicos,69,Feminino,2320.3,1
ec1c99c2-d48a-4a9b-8004-639b17027461,17/03/2024,Eletrônicos,51,Feminino,4174.07,2
0f198ba6-9006-4c62-a319-7b17dbc5dffd,02/02/2024,Livros,49,Feminino,47.57,1
81c0d365-eeaa-4a39-ac30-aba2fb5a8379,11/04/2024,Eletrônicos,52,Feminino,4239.61,2
0a83e612-c16c-4e98-acf1-a52d0f122745,11/02/2024,Livros,32,Masculino,133.13,1
7ecfc1a9-c0b1-4333-856b-ea66c302cf17,16/01/2024,Alimentos,49,Feminino,14.91,7
77735447-69c0-4300-8a52-d4e0bb2b7bef,22/02/2024,Alimentos,23,Feminino,7.94,2
b5752b64-ba14-4013-8d34-d59ea29004af,24/01/2024,Alimentos,62,Masculino,39.87,4
4298aa08-a48d-4999-876b-2d00ee0947e8,07/04/2024,Alimentos,38,Masculino,14.85,2
d2580a97-8250-42d2-a996-e02a8a7a1d01,23/02/2024,Livros,50,Masculino,178.37,1
272d5bab-ce24-4365-bffb-be10eae24895,16/04/2024,Eletrônicos,49,Masculino,1084.03,1
882c5e95-9916-4ba6-83b9-12064d9d3b07,24/04/2024,Casa & Cozinha,69,Masculino,1001.27,1
da965991-7284-4e9b-8c6f-f654f254b981,08/03/2024,Alimentos,36,Masculino,36.15,9
46fa0cd8-01c2-49ac-b38a-fa4e4fd46e98,08/03/2024,Livros,50,Masculino,133.25,1
d9ea7a73-bc92-4fd6-9d6c-1a26077c1042,09/05/2024,Casa & Cozinha,45,Feminino,610.84,1
e39b2063-9e57-4f91-b36e-dcb0e6c3d53e,28/01/2024,Eletrônicos,48,Masculino,4439.86,2
8aac3775-76dd-4059-a90c-67fbee40dfc9,12/03/2024,Livros,38,Feminino,155.11,2
4cbcd241-cf25-4bf4-99cc-ca01f4f68e81,10/02/2024,Alimentos,51,Masculino,27.96,3
8b223438-c762-4a9c-82e6-51b5f6ff7023,11/03/2024,Livros,32,Masculino,122.64,2
7f780ac3-ce28-48c7-869c-a3957df5f403,19/02/2024,Livros,31,Masculino,115.44,2
1664b22e-0626-4893-94f4-e1550410c369,03/05/2024,Eletrônicos,36,Masculino,4760.14,2
bf0e1a85-d258-4cfa-aea6-96e700d2c88b,12/01/2024,Alimentos,60,Feminino,45.34,8
2f9e77d5-d399-4fdb-a05a-5604035b7e5c,13/02/2024,Casa & Cozinha,32,Feminino,506.15,1
baae812e-4fd0-4d84-b4d1-58fa7166b5a7,29/04/2024,Eletrônicos,23,Feminino,1682.42,2
ca0b402c-a0ba-4892-8981-cda826f27e61,20/04/2024,Eletrônicos,69,Feminino,4916.47,1
8e7ceadc-2fab-42a7-ba3d-b6cb65dc4757,04/03/2024,Roupas,26,Masculino,78.6,4
3093a230-1c7d-465c-8c99-a4c4c7155d59,20/03/2024,Eletrônicos,54,Masculino,4790.66,1
a5676397-e1a9-4df5-87e4-07b7b7c6055f,20/04/2024,Eletrônicos,37,Feminino,3423.89,1
2431f4a0-9492-4050-b3d6-0a672523d5ce,01/02/2024,Roupas,51,Masculino,24.53,1
67849cce-3b8a-457c-ac41-cb1c6c2d438b,24/02/2024,Eletrônicos,55,Masculino,2010.77,1
1cc3372f-572d-4639-b3fd-2937ff90f16b,05/03/2024,Alimentos,43,Masculino,26.43,1
842ce91f-063e-4c76-8e0b-ad62f946a87f,26/02/2024,Livros,35,Masculino,167.45,2
e3e564c7-2a3e-451d-9e7f-8040d4dfd746,29/01/2024,Roupas,45,Masculino,105.29,4
ad86a711-b115-45c1-b6f0-4cd4f83a0c1a,06/05/2024,Roupas,68,Feminino,100.07,2
9645d054-ddb9-4d5c-9553-674300418451,01/02/2024,Eletrônicos,26,Masculino,4641.18,1
4973698d-f76d-4ada-b85b-5253801f8b93,06/05/2024,Roupas,49,Masculino,32.92,3
4f74a473-3b3a-4926-b448-7610719af5ed,04/03/2024,Alimentos,70,Feminino,29.82,1
deaf4c0f-f363-423f-8948-f16b8810688b,07/05/2024,Casa & Cozinha,23,Masculino,855.51,1
fa0c991b-e3fd-44d4-8e50-acce71d46c87,13/05/2024,Eletrônicos,31,Feminino,758.01,1
a95d5dbd-9bf0-44d3-bc58-b6453d6937e2,28/03/2024,Eletrônicos,45,Feminino,894.92,1
c8bd1fca-5aff-4e63-85c5-33db0e7e7ab2,11/03/2024,Alimentos,41,Feminino,22.19,9
038595d5-88a0-48a4-a96b-5194618e8738,04/02/2024,Eletrônicos,30,Feminino,1103.73,1
199e5bce-7df1-42c7-ad64-085f5e1a3928,09/05/2024,Eletrônicos,60,Feminino,2651.32,1
961d80eb-efda-437a-8e56-090be5e18cf7,06/02/2024,Eletrônicos,29,Feminino,3240.0,1
18d21ae1-eb14-4955-bff7-f67d27a4fcc3,10/03/2024,Alimentos,68,Feminino,36.11,6
f498ddb3-81ce-4667-a65b-4c28036d8eea,20/02/2024,Eletrônicos,36,Feminino,2959.12,1
50279504-6730-406e-8786-e63eeab08ce9,13/02/2024,Alimentos,38,Masculino,22.08,7
